county,id,County.FIPS,abbr,state,autoretdelrate,autoretdelrate_nw,autoretdelrate_wh,autoretdelrate_sub,autoretdelrate_sub_wh,autoretdelrate_sub_nw,autoopen_pct,autoopen_pct_nw,autoopen_pct_wh,autoretopen_pct,autoretopen_pct_nw,autoretopen_pct_wh,poprural_pct,popnonwhite_pct,HHinc_avg,HHinc_avg_nw,HHinc_avg_wh
Jackson County,05067,05067,AR,Arkansas,.0210526,n/a**,.0212766,n/a*,n/a*,n/a*,.3139535,n/a**,.3149606,.3682171,n/a**,.3700787,.6506084,.2303628,52085,32875,57021
Jefferson County,05069,05069,AR,Arkansas,.0729927,.0753968,.0476191,.2362205,0,0,.3460076,.3279883,.3867069,.3821293,.361516,.429003,.3091625,.613912,53235,41185,72314
Johnson County,05071,05071,AR,Arkansas,.0542636,n/a**,.0542636,n/a*,n/a*,0,.33125,n/a**,.33125,.39375,n/a**,.39375,.7136648,.2020463,49280,37569,51087
Lafayette County,05073,05073,AR,Arkansas,.1086957,n/a**,n/a*,n/a*,n/a*,n/a*,.2666667,n/a**,n/a*,.3666667,n/a**,n/a*,1,.4107014,59077,31079,77161
Lawrence County,05075,05075,AR,Arkansas,.0366972,n/a**,.037037,n/a*,n/a*,0,.3442029,n/a**,.3454545,.3949275,n/a**,.3927273,.6356015,.0452937,50287,43689,50487
Lee County,05077,05077,AR,Arkansas,.0681818,.0857143,n/a*,n/a*,n/a*,n/a*,.2869565,.2826087,n/a*,.3565217,.3478261,n/a*,.6350729,.5908704,41798,30627,59927
Lincoln County,05079,05079,AR,Arkansas,.037037,n/a*,.0444444,n/a*,n/a*,n/a*,.3692308,n/a*,.3539823,.4153846,n/a*,.3982301,1,.3567725,54584,37660,61264
Little River County,05081,05081,AR,Arkansas,.0410959,n/a**,.0410959,n/a*,n/a*,n/a*,.2436548,n/a**,.2436548,.3654822,n/a**,.3654822,.6852175,.2693887,59113,46166,63948
Logan County,05083,05083,AR,Arkansas,.0616438,n/a**,.0616438,n/a*,n/a*,0,.3297297,n/a**,.3297297,.3837838,n/a**,.3837838,.7101955,.0935791,52645,47182,53162
Lonoke County,05085,05085,AR,Arkansas,.0443623,n/a**,.0458015,.2019231,.0185185,.0030395,.4430147,n/a**,.4387947,.4889706,n/a**,.4849341,.4481245,.1469378,70716,55379,73082
Madison County,05087,05087,AR,Arkansas,.0638298,n/a**,.0638298,n/a*,n/a*,0,.393617,n/a**,.393617,.4946809,n/a**,.4946809,1,.104317,61519,33616,63533
Marion County,05089,05089,AR,Arkansas,.0183486,n/a**,.0183486,n/a*,n/a*,0,.2811388,n/a**,.2811388,.3843416,n/a**,.3843416,1,.0566371,45432,28015,46336
Miller County,05091,05091,AR,Arkansas,.09375,n/a*,.0944056,.2926829,.0273973,0,.3601824,n/a*,.3630769,.4240122,n/a*,.4261538,.4001196,.3101076,56997,37923,65290
Mississippi County,05093,05093,AR,Arkansas,.0932642,n/a**,.0625,.2698413,n/a*,.011236,.2825719,n/a**,.2978723,.321489,n/a**,.3404255,.3626721,.4150499,52080,40168,59643
Monroe County,05095,05095,AR,Arkansas,.1481481,n/a**,n/a*,n/a*,n/a*,n/a*,.4369748,n/a**,n/a*,.4537815,n/a**,n/a*,.6897779,.4581321,47475,36629,56418
Montgomery County,05097,05097,AR,Arkansas,.0677966,n/a**,.0677966,n/a*,n/a*,n/a*,.3385827,n/a**,.3385827,.4488189,n/a**,.4488189,1,.0964083,51753,31818,53022
Nevada County,05099,05099,AR,Arkansas,.0952381,n/a**,n/a*,n/a*,n/a*,n/a*,.2788461,n/a**,n/a*,.3846154,n/a**,n/a*,.6917862,.3691943,45112,32933,51757
Newton County,05101,05101,AR,Arkansas,.0188679,n/a*,.0196078,n/a*,n/a*,n/a*,.3873874,n/a*,.3831776,.4684685,n/a*,.4672897,1,.0593782,47959,44903,48132
Ouachita County,05103,05103,AR,Arkansas,.0507246,n/a**,0,n/a*,n/a*,.0131579,.3197832,n/a**,.3055556,.3685637,n/a**,.3472222,.5635145,.4473575,49607,34665,61512
Perry County,05105,05105,AR,Arkansas,.0263158,n/a**,.0263158,n/a*,n/a*,n/a*,.4304636,n/a**,.4304636,.4966888,n/a**,.4966888,1,.0783763,56931,61458,56652
Phillips County,05107,05107,AR,Arkansas,.0512821,.037037,n/a*,n/a*,n/a*,n/a*,.271255,.25,n/a*,.3117409,.287234,n/a*,.4796617,.6540402,44626,32817,64016
Pike County,05109,05109,AR,Arkansas,.0327869,n/a**,.0327869,n/a*,n/a*,n/a*,.3561644,n/a**,.3561644,.4109589,n/a**,.4109589,1,.1249075,52727,40897,53713
Poinsett County,05111,05111,AR,Arkansas,.119403,n/a**,.119403,n/a*,n/a*,0,.3109919,n/a**,.311828,.3485255,n/a**,.3494624,.7113859,.1292924,47721,33216,49578
Polk County,05113,05113,AR,Arkansas,.0222222,n/a**,.0222222,n/a*,n/a*,0,.270548,n/a**,.270548,.4589041,n/a**,.4589041,.7338592,.122948,48496,39715,49503
Pope County,05115,05115,AR,Arkansas,.0235849,n/a**,.0243309,.113924,.0111111,0,.3586207,n/a**,.3572149,.4128079,n/a**,.4096872,.5449364,.1563227,57914,41489,60013
Prairie County,05117,05117,AR,Arkansas,.0508475,n/a**,.0517241,n/a*,n/a*,n/a*,.4444444,n/a**,.4392523,.537037,n/a**,.5327103,1,.1511402,52656,33538,55683
Pulaski County,05119,05119,AR,Arkansas,.0617608,.1058315,.0414972,.2227891,.0166271,.0023548,.3241723,.2827869,.3443958,.3601736,.306694,.3800877,.1227675,.4813028,78950,52432,99780
Randolph County,05121,05121,AR,Arkansas,.0319149,n/a**,.0319149,n/a*,n/a*,0,.2878788,n/a**,.2878788,.3484848,n/a**,.3484848,.6742167,.0548202,50329,43547,50531
St. Francis County,05123,05123,AR,Arkansas,.047619,.0410959,.0666667,n/a*,n/a*,0,.2888199,.2990654,.3253012,.3229814,.3364486,.3614458,.5155354,.5986917,45472,38512,54164
Saline County,05125,05125,AR,Arkansas,.0416667,n/a**,.0430809,.2105263,.027972,.001938,.3727715,n/a**,.3775395,.4230146,n/a**,.4272009,.3616012,.1610265,76913,83836,75937
Scott County,05127,05127,AR,Arkansas,.0869565,n/a**,.0869565,n/a*,n/a*,n/a*,.2432432,n/a**,.2432432,.2972973,n/a**,.2972973,.703552,.156675,44300,61699,42179
Searcy County,05129,05129,AR,Arkansas,.025641,n/a**,.025641,n/a*,n/a*,n/a*,.254717,n/a**,.254717,.3679245,n/a**,.3679245,1,.0673987,48021,27005,49259
Sebastian County,05131,05131,AR,Arkansas,.0497804,.0481928,.0491525,.208589,0,0,.2917949,.2416357,.3024954,.3430769,.3011152,.3517955,.2081213,.3100045,65730,47003,71988
Sevier County,05133,05133,AR,Arkansas,.0821918,n/a**,.0588235,n/a*,n/a*,n/a*,.2246696,n/a**,.2888889,.3171806,n/a**,.3777778,.6360066,.4219159,57655,45447,62806
Sharp County,05135,05135,AR,Arkansas,.0625,n/a**,.0631579,n/a*,n/a*,.02,.3373016,n/a**,.3387097,.3730159,n/a**,.375,.8005676,.0630758,47567,45576,47646
Stone County,05137,05137,AR,Arkansas,.0377358,n/a**,.0377358,n/a*,n/a*,n/a*,.3138686,n/a**,.3138686,.3868613,n/a**,.3868613,1,.0520649,49251,51114,49182
Union County,05139,05139,AR,Arkansas,.0669014,n/a**,.0697674,.2435897,0,0,.3572496,n/a**,.3627288,.4200299,n/a**,.4242928,.5450419,.3914729,59213,41896,68608
Van Buren County,05141,05141,AR,Arkansas,.0657895,n/a**,.0657895,n/a*,n/a*,n/a*,.3128205,n/a**,.3128205,.3846154,n/a**,.3846154,1,.0641932,50038,46902,50193
Washington County,05143,05143,AR,Arkansas,.0397805,n/a**,.0334507,.1914894,.0106383,.0011186,.3451613,n/a**,.3571429,.3876344,n/a**,.3961999,.2549479,.2944957,72794,52265,79014
White County,05145,05145,AR,Arkansas,.0419287,n/a**,.0429185,.16,.0206186,.0071429,.3406967,n/a**,.3459841,.4010195,n/a**,.4068844,.5431781,.1218642,62733,37849,65656
Woodruff County,05147,05147,AR,Arkansas,.0294118,n/a*,.0588235,n/a*,n/a*,n/a*,.2702703,n/a*,.2962963,.3063063,n/a*,.3148148,1,.3061562,47914,31276,54686
Yell County,05149,05149,AR,Arkansas,.0220588,n/a**,.0223881,n/a*,n/a*,0,.3584337,n/a**,.3588957,.4066265,n/a**,.4079755,.7912554,.2451212,58585,47953,61010
Alameda County,06001,06001,CA,California,.0266894,.0299856,.0147601,.1911111,.0102421,.000789,.2244187,.2340114,.2143486,.2589104,.2716515,.2372359,.0038861,.6906326,134377,123067,152243
Alpine County,06003,06003,CA,California,n/a*,n/a**,n/a**,n/a*,n/a*,n/a*,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,1,.408377,92738,68586,99447
Amador County,06005,06005,CA,California,.0128755,n/a**,.0128755,n/a*,n/a*,0,.3092308,n/a**,.3097073,.3584615,n/a**,.3590139,.6042372,.2132227,78014,76860,78173
Butte County,06007,06007,CA,California,.0236453,n/a**,.0244173,.1458333,.010101,.0014859,.2662959,n/a**,.2651934,.3117084,n/a**,.309047,.1890182,.2855926,72948,64951,75121
Calaveras County,06009,06009,CA,California,.0083333,n/a**,.0087719,n/a*,n/a*,0,.2764228,n/a**,.2767475,.3238482,n/a**,.3238231,.7540919,.1841494,79782,66965,81710
Colusa County,06011,06011,CA,California,.0215827,.025974,n/a*,n/a*,n/a*,0,.3490305,.3631579,n/a*,.3850416,.4052632,n/a*,.3172417,.6425643,82313,75071,90203
Contra Costa County,06013,06013,CA,California,.024286,.0351722,.0098039,.1625,.0116279,.0002438,.2737242,.2742926,.2503739,.3102065,.3212523,.2738558,.0079274,.5701934,137621,118864,154192
Del Norte County,06015,06015,CA,California,.0148148,n/a**,.0175439,n/a*,n/a*,0,.2652068,n/a**,.2642045,.3260341,n/a**,.3210227,.3367354,.3738331,61652,69037,59396
El Dorado County,06017,06017,CA,California,.0157947,n/a**,.015213,.1326531,.0212766,0,.2956349,n/a**,.3035033,.3339947,n/a**,.3409643,.3469993,.2239377,108803,110593,108431
Fresno County,06019,06019,CA,California,.0289433,.0312597,.015748,.1376812,.012488,.0009551,.3118987,.3010895,.3589462,.3612054,.3521514,.413831,.108052,.7108809,72519,62973,87378
Glenn County,06021,06021,CA,California,.0194805,n/a*,n/a*,n/a*,n/a*,0,.3042506,n/a*,n/a*,.3422819,n/a*,n/a*,.4087192,.4799799,60614,51760,66016
Humboldt County,06023,06023,CA,California,.0261438,n/a*,.0205479,.2133333,0,0,.2582655,n/a*,.2604745,.2918064,n/a*,.2932862,.2975866,.2614887,64549,56840,66474
Imperial County,06025,06025,CA,California,.0281426,.0260366,n/a*,.1261682,.0086207,.0016129,.303188,.3136442,n/a*,.3435264,.355095,n/a*,.1741784,.8971055,60686,56788,80768
Inyo County,06027,06027,CA,California,0,n/a**,0,n/a*,n/a*,0,.2517007,n/a**,.2954545,.2755102,n/a**,.3227273,.464305,.3702516,68448,53998,74136
Kern County,06029,06029,CA,California,.0285323,.0364566,.0147874,.1366397,.0073126,.0009885,.3371337,.3277763,.3392985,.3884766,.3809399,.3858268,.1020603,.6659533,71441,60526,86284
Kings County,06031,06031,CA,California,.0232019,.0231023,n/a**,.1130952,.0053476,0,.3531651,.3436471,n/a**,.4069491,.395655,n/a**,.108516,.6848301,74030,64406,87521
Lake County,06033,06033,CA,California,.0139276,n/a**,.0140056,.0862069,0,0,.2803738,n/a**,.2811321,.335514,n/a**,.3367924,.3310601,.3031748,71170,46595,78253
Lassen County,06035,06035,CA,California,.0063291,n/a**,0,n/a*,n/a*,0,.361413,n/a**,.4,.4293478,n/a**,.48,.7052586,.3417348,71097,66991,71517
Los Angeles County,06037,06037,CA,California,.0330953,.0395939,.0156093,.1790681,.0165623,.0005849,.2678012,.2622813,.2859565,.3085546,.3087793,.3101432,.0060522,.7407645,98977,81401,131406
Madera County,06039,06039,CA,California,.037851,.049904,.010989,.1632653,.0333333,.0020325,.3131407,.3070866,.3053279,.3765144,.3664996,.3709016,.329248,.6667259,71817,63271,82615
Marin County,06041,06041,CA,California,.0191805,n/a*,.0180659,.2150538,.006993,.0010977,.2330459,n/a*,.2392303,.2656723,n/a*,.2690982,.0651997,.2888249,172907,145594,179321
Mariposa County,06043,06043,CA,California,.010101,n/a**,.010101,n/a*,n/a*,0,.2677966,n/a**,.2677966,.3322034,n/a**,.3322034,1,.1946978,64590,48162,67354
Mendocino County,06045,06045,CA,California,.0066372,n/a*,.0040323,.0428571,0,0,.272355,n/a*,.2638037,.3085324,n/a*,.3042945,.4523059,.3532977,66691,57931,69396
Merced County,06047,06047,CA,California,.032656,.0334507,0,.1570881,.0134228,0,.3151049,.3213351,.3277311,.3628882,.3684555,.3529412,.1427326,.7294597,76713,64041,98261
Modoc County,06049,06049,CA,California,.0175439,n/a*,.0227273,n/a*,n/a*,n/a*,.3148148,n/a*,.312,.3518519,n/a*,.352,.6995664,.2210785,54126,37770,56355
Mono County,06051,06051,CA,California,.0379747,n/a*,.0714286,n/a*,n/a*,0,.3168317,n/a*,.3030303,.3861386,n/a*,.4090909,.4583157,.3485255,80008,60713,85222
Monterey County,06053,06053,CA,California,.026087,.027439,.0204082,.1639344,.0075188,.0007321,.2570024,.2669068,.2332247,.3055721,.3245298,.2547231,.09816,.704748,100358,77681,130018
Napa County,06055,06055,CA,California,.0202703,.027972,.0483871,.1326531,.0153846,0,.2990018,.3735632,.2587065,.3339383,.4109195,.2935323,.1340084,.4821794,112978,97236,121741
Nevada County,06057,06057,CA,California,.0142566,n/a*,.012766,n/a*,0,0,.2436727,n/a*,.2465753,.2884049,n/a*,.2920299,.4213479,.1507583,86835,88661,86593
Orange County,06059,06059,CA,California,.0230891,.0321107,.0123556,.1675749,.0104769,.0006277,.2892855,.2789545,.3006173,.3290952,.3303192,.3270723,.0014334,.6009753,122301,104556,138999
Placer County,06061,06061,CA,California,.0104076,n/a*,.0104302,.0990566,0,.0017045,.3160267,n/a*,.3163886,.3570651,n/a*,.357399,.137872,.2813284,111541,116492,110189
Plumas County,06063,06063,CA,California,.0285714,n/a**,.0285714,n/a*,n/a*,0,.252149,n/a**,.2528736,.2951289,n/a**,.295977,.7402409,.1672817,71648,63456,72915
Riverside County,06065,06065,CA,California,.0319644,.0374702,.0228928,.1578001,.0115496,.0005466,.3457154,.3414405,.2710863,.3927603,.3902244,.3124385,.0462231,.655467,89761,78125,103233
Sacramento County,06067,06067,CA,California,.0253303,.0290284,.0159817,.1464873,.0071568,0,.2969131,.2986453,.3054728,.3381132,.3429803,.342324,.0206211,.5592116,89707,78910,99090
San Benito County,06069,06069,CA,California,.0116822,.013369,0,.0892857,0,0,.3753695,.3844367,.3454545,.4187192,.4308943,.4,.2400441,.6502625,101057,86313,117055
San Bernardino County,06071,06071,CA,California,.0367768,.0403464,.0278396,.1632069,.011392,.0002572,.3378085,.3377281,.3040191,.3837098,.384639,.3537605,.047345,.7217433,82105,78511,88002
San Diego County,06073,06073,CA,California,.0232546,.0330387,.0144374,.1480927,.0082544,.0007836,.2976366,.3005677,.2894444,.3384901,.3490513,.3260417,.0329705,.5494212,106237,89741,119644
San Francisco County,06075,06075,CA,California,.027881,.0367041,.0129032,.2431507,.0032258,.0014368,.1467298,.1544413,.1437162,.182623,.1886819,.1864101,0,.5997906,166893,131005,206163
San Joaquin County,06077,06077,CA,California,.0305789,.0349217,.0044346,.1481481,.01566,.0003836,.3170204,.3193902,.3316413,.3674318,.3693902,.3807107,.0847286,.689953,84697,75825,97013
San Luis Obispo County,06079,06079,CA,California,.0147493,n/a*,.0171265,.1307692,.0104712,.0009662,.2642487,n/a*,.2602188,.3047984,n/a*,.3016695,.1659639,.3154572,96520,81128,100964
San Mateo County,06081,06081,CA,California,.0248259,.0294118,.0096525,.2291667,.0042463,.0004006,.2217142,.2236352,.2019106,.2534873,.2605459,.2244898,.0189101,.6164629,176077,155290,198520
Santa Barbara County,06083,06083,CA,California,.016441,.0212235,.0085288,.1115538,.005571,.0020576,.2653541,.3068334,.2401372,.3019395,.354176,.2675815,.0501752,.5614106,110655,82237,132466
Santa Clara County,06085,06085,CA,California,.0224221,.0241608,.0065359,.17713,.0167845,.0006565,.2212207,.2288164,.1509642,.2514425,.2606947,.1680441,.0108366,.6907502,170966,160321,187321
Santa Cruz County,06087,06087,CA,California,.0167845,.0265252,.0095498,.1478261,.0055249,.0011962,.235997,.262565,.2297297,.2800598,.3232236,.2669832,.1203932,.4337314,119608,81033,137122
Shasta County,06089,06089,CA,California,.0252525,n/a*,.0256674,.1486486,.0113636,.0015015,.289259,n/a*,.2918844,.3331067,n/a*,.3357715,.2928627,.2080149,71942,60269,73955
Sierra County,06091,06091,CA,California,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,.9972222,.1238908,67464,36396,71931
Siskiyou County,06093,06093,CA,California,.0247934,n/a**,.0255319,n/a*,n/a*,0,.2791005,n/a**,.2809917,.3161376,n/a**,.3195592,.6582628,.233119,63208,64298,62975
Solano County,06095,06095,CA,California,.0317226,.0435424,.0192308,.1659292,.018,.001137,.3264677,.3028846,.2936508,.3764887,.3576389,.3285714,.0371845,.6271355,102658,97011,109068
Sonoma County,06097,06097,CA,California,.0180927,.0283019,.0140281,.1472603,.0046296,.0015552,.283414,.2850467,.2724124,.3190073,.3255452,.3031785,.1235353,.3719471,108278,84337,117045
Stanislaus County,06099,06099,CA,California,.0328749,.0385627,.0171429,.1654676,.0079618,.0005565,.3173317,.3099968,.3457526,.3683292,.3686096,.3889717,.0798071,.589742,78370,70211,85720
Sutter County,06101,06101,CA,California,.0145985,.0163934,0,.1012658,0,0,.3202658,.2896175,.3366337,.3621262,.3333333,.4455445,.1479781,.5470059,81131,77201,83935
Tehama County,06103,06103,CA,California,.0343137,n/a**,.037415,.1558442,.025974,0,.3210672,n/a**,.3293808,.3735051,n/a**,.3847167,.5148827,.3129724,58939,50270,61427
Trinity County,06105,06105,CA,California,0,n/a**,0,n/a*,n/a*,n/a*,.2142857,n/a**,.2142857,.2678571,n/a**,.2678571,1,.1753227,54856,65217,53356
Tulare County,06107,06107,CA,California,.0303279,.0313424,.02,.1531915,.003663,0,.3167571,.3066724,.3307692,.3640747,.3573567,.3846154,.1547993,.7202556,71856,58573,94766
Tuolumne County,06109,06109,CA,California,.0178571,n/a**,.0183824,n/a*,n/a*,0,.2764228,n/a**,.2747909,.3228804,n/a**,.3225806,.4896595,.1959505,80361,74104,81302
Ventura County,06111,06111,CA,California,.0176471,.025198,.0103426,.1193353,.0041436,.0005928,.3029644,.2986023,.3068481,.3426107,.3494282,.3377963,.0312455,.5508004,110437,97180,119896
Yolo County,06113,06113,CA,California,.0261067,.0257732,n/a*,.1818182,.0070423,0,.2412688,.306391,n/a*,.2790772,.3609022,n/a*,.0692958,.5390276,94082,83773,102312
Yuba County,06115,06115,CA,California,.0278373,n/a**,.025,.0978261,.030303,.0036232,.3419732,n/a**,.3670213,.3862876,n/a**,.4255319,.2622271,.4581951,64235,57369,68325
Adams County,08001,08001,CO,Colorado,.0310499,.039604,.0253623,.1570681,.0070547,.0010081,.3559854,.3243841,.3779479,.4043387,.3768162,.4205207,.0362045,.5057026,88163,73138,98191
Alamosa County,08003,08003,CO,Colorado,.011236,n/a**,n/a*,n/a*,n/a*,0,.3377778,n/a**,n/a*,.3955556,n/a**,n/a*,.368663,.5171491,54566,45095,63642
Arapahoe County,08005,08005,CO,Colorado,.0244309,.05,.0133883,.1528545,.0052448,.0008042,.3212996,.276399,.3267382,.3591055,.3270073,.3579882,.0157534,.4038927,103078,82712,113134
Archuleta County,08007,08007,CO,Colorado,.0126582,n/a**,0,n/a*,n/a*,0,.2707424,n/a**,.2702703,.3406114,n/a**,.3423423,.5937604,.2338085,69659,52072,73329
Baca County,08009,08009,CO,Colorado,0,n/a**,0,n/a*,n/a*,n/a*,.3898305,n/a**,.3898305,.4237288,n/a**,.4237288,1,.1473477,51427,35192,54045
Bent County,08011,08011,CO,Colorado,0,n/a**,n/a*,n/a*,n/a*,n/a*,.2068966,n/a**,n/a*,.3275862,n/a**,n/a*,.3795969,.366156,47944,32549,53378
Boulder County,08013,08013,CO,Colorado,.0184473,n/a**,.0185759,.1654135,.0127389,0,.2463149,n/a**,.2479965,.276223,n/a**,.2781027,.0891308,.2262894,113968,92012,118241
Broomfield County,08014,08014,CO,Colorado,.0117302,n/a**,.0117994,n/a*,n/a*,0,.3149847,n/a**,.3145492,.3476045,n/a**,.3473361,.005833,.2370248,120782,119136,121224
Chaffee County,08015,08015,CO,Colorado,.0206186,n/a**,.0206186,n/a*,n/a*,0,.2790698,n/a**,.2790698,.3222591,n/a**,.3222591,.3741367,.1506992,68388,57031,69514
Cheyenne County,08017,08017,CO,Colorado,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.2256008,66044,53636,68486
Clear Creek County,08019,08019,CO,Colorado,0,n/a**,0,n/a*,n/a*,n/a*,.2891566,n/a**,.2891566,.3072289,n/a**,.3072289,1,.1079006,85799,68657,87206
Conejos County,08021,08021,CO,Colorado,.0377358,0,n/a*,n/a*,n/a*,n/a*,.359375,.3846154,n/a*,.4140625,.4423077,n/a*,1,.5598133,49027,39327,62009
Costilla County,08023,08023,CO,Colorado,.0909091,n/a*,n/a*,n/a*,n/a*,n/a*,.3448276,n/a*,n/a*,.362069,n/a*,n/a*,1,.6699213,44416,36451,62493
Crowley County,08025,08025,CO,Colorado,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.3753108,49717,46873,50887
Custer County,08027,08027,CO,Colorado,.05,n/a**,.05,n/a*,n/a*,n/a*,.2463768,n/a**,.2463768,.2898551,n/a**,.2898551,1,.149569,60902,108670,57062
Delta County,08029,08029,CO,Colorado,.0457143,n/a**,.0457143,n/a*,n/a*,0,.2920893,n/a**,.2920893,.3549696,n/a**,.3549696,.6317201,.1857576,61762,47442,63426
Denver County,08031,08031,CO,Colorado,.0283586,.0448029,.0165198,.164751,.0172414,.0008372,.2743467,.2879613,.2719018,.312144,.3318209,.3035144,0,.4573868,99728,71964,115237
Dolores County,08033,08033,CO,Colorado,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0907116,58964,209521,56061
Douglas County,08035,08035,CO,Colorado,.0088167,n/a**,.008829,.0972973,.0039841,0,.3703494,n/a**,.3706717,.4064212,n/a**,.4066225,.1028743,.182965,145975,137159,147558
Eagle County,08037,08037,CO,Colorado,.015873,n/a*,.0071429,n/a*,n/a*,0,.2680798,n/a*,.258547,.3117207,n/a*,.2970085,.1998391,.3284949,112356,76523,124077
Elbert County,08039,08039,CO,Colorado,.0209424,n/a**,.021164,n/a*,n/a*,0,.3901235,n/a**,.3890274,.4716049,n/a**,.4713217,1,.110802,119132,107781,120087
El Paso County,08041,08041,CO,Colorado,.026468,n/a**,.0218655,.1637681,.0062189,.0003331,.3469332,n/a**,.3409591,.4056338,n/a**,.3952926,.0893432,.3128754,87839,73825,92725
Fremont County,08043,08043,CO,Colorado,.0281125,n/a**,.0244898,n/a*,n/a*,0,.3073463,n/a**,.3108729,.3688156,n/a**,.3705972,.2642021,.2080337,61882,48905,62798
Garfield County,08045,08045,CO,Colorado,.027933,n/a**,.028169,.1698113,.016129,0,.3239741,n/a**,.3270925,.3833693,n/a**,.3876652,.2410399,.3153507,87363,69280,92696
Gilpin County,08047,08047,CO,Colorado,0,n/a**,0,n/a*,n/a*,n/a*,.2272727,n/a**,.2419355,.2727273,n/a**,.2903226,1,.1352127,104764,180147,97404
Grand County,08049,08049,CO,Colorado,.0298507,n/a**,.0298507,n/a*,n/a*,0,.2803738,n/a**,.2803738,.3084112,n/a**,.3084112,.8259786,.1239878,79487,65294,80461
Gunnison County,08051,08051,CO,Colorado,0,n/a**,0,n/a*,n/a*,n/a*,.1914063,n/a**,.1914063,.2265625,n/a**,.2265625,.5860741,.1281369,72352,47706,75006
Hinsdale County,08053,08053,CO,Colorado,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0979499,76124,42226,77874
Huerfano County,08055,08055,CO,Colorado,.025641,n/a*,n/a*,n/a*,n/a*,n/a*,.2741936,n/a*,n/a*,.3145161,n/a*,n/a*,.5614663,.3641197,50624,42530,54258
Jackson County,08057,08057,CO,Colorado,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.1998457,56982,45642,58353
Jefferson County,08059,08059,CO,Colorado,.0177497,n/a**,.0178516,.1367292,.0154185,.0004005,.3151112,n/a**,.31938,.3556009,n/a**,.3597692,.0689636,.2225468,106269,83872,110928
Kiowa County,08061,08061,CO,Colorado,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.1304348,57194,40423,57840
Kit Carson County,08063,08063,CO,Colorado,.0416667,n/a**,.0416667,n/a*,n/a*,n/a*,.4056604,n/a**,.4056604,.4433962,n/a**,.4433962,.4869407,.2335298,70847,51490,74026
Lake County,08065,08065,CO,Colorado,0,n/a**,0,n/a*,n/a*,n/a*,.2627119,n/a**,.2627119,.3559322,n/a**,.3559322,.3106703,.3411997,61605,36743,71205
La Plata County,08067,08067,CO,Colorado,.0488599,n/a**,.0485075,n/a*,n/a*,0,.3168317,n/a**,.3149717,.3774753,n/a**,.3757062,.5994857,.2126822,90042,65712,94727
Larimer County,08069,08069,CO,Colorado,.0273165,n/a**,.0269978,.2,.010274,.0007463,.3144281,n/a**,.315148,.3556237,n/a**,.3561617,.1166038,.1781278,92688,79666,94731
Las Animas County,08071,08071,CO,Colorado,.0561798,n/a**,n/a*,n/a*,n/a*,0,.2971888,n/a**,n/a*,.3574297,n/a**,n/a*,.4079448,.473094,55673,45261,63360
